merged_customers_cnt_home,merged_customers_cnt_day,dens_coef,nearest_mater,nearest_hosp,count_bus_stops
28,25,0.0015470467981656445,61.53529567638536,5.782462010334963,0
45,40,0.002486325211337643,60.34275031397513,7.396255730093202,0
43,30,0.0023758218686115253,59.24174761878101,8.754400798009538,0
267,173,0.014752196253936681,70.85676638609831,8.69263646169393,0
134,99,0.0074037239626498705,69.32949507687356,6.733548319549351,0
199,159,0.010995082601248688,66.98141177605014,3.795939437792301,1
181,132,0.010000552516713631,65.38318833249042,2.278487154989174,0
84,60,0.004641140394496934,64.16585181288796,2.2596836915084406,0
69,59,0.0038123653240510523,57.8807678390232,10.159491647733589,0
132,76,0.0072932206199237525,72.60977217950854,11.197716225889977,0
84,63,0.004641140394496934,67.92771724149482,5.149052365258183,0
55,49,0.00303884192496823,63.01529949860868,2.583904861683708,0
37,28,0.002044311840433173,61.511480148534545,4.656912474613696,0
29,24,0.0016022984695287033,60.367844550515436,6.315429693527013,0
22,20,0.0012155367699872922,59.1666864976233,8.011353024897273,0
328,220,0.018122548207083266,71.01316904701108,9.418330394158163,0
152,106,0.008398254047184927,69.30131205219504,7.137470644088299,0
226,173,0.012486877728051274,66.43880732118039,3.4484785914942035,0
176,150,0.009724294159898337,64.8256827594526,1.5822896687373733,1
162,129,0.008950770760815515,63.737645782668544,1.3273322474500366,0
73,72,0.004033372009503287,57.99509945332689,9.080834833604,0
291,163,0.01607823636665009,72.39945120667291,11.425427828197483,0
210,198,0.011602850986242334,68.1082028280174,5.908136967328025,0
105,100,0.005801425493121167,62.44208106027885,2.169110202512834,0
39,27,0.0021548151831592907,60.92257099985843,4.422022156877093,0
58,48,0.0032045969390574066,59.76731153089547,6.1425007274741645,0
53,50,0.002928338582242113,58.759428278737396,7.574668349474137,0
599,358,0.03309575114647218,71.18930467164132,10.231694108594503,0
218,155,0.012044864357146804,69.45100856522045,7.917598285710828,0
261,232,0.014420686225758329,66.54508620042901,4.130526308450333,0
231,195,0.012763136084866566,64.90175792916244,1.8565970021939837,0
381,279,0.021050886789325377,63.65040664308109,0.5019068748930002,3
79,58,0.0043648820376816395,57.44541874832108,9.002169303669609,0
180,137,0.009945300845350571,68.25087360496417,6.73434536945259,0
174,149,0.00961379081717222,62.485679320322625,1.1275217194288938,2
67,57,0.0037018619813249352,60.932348458806494,3.4501796620860756,0
46,64,0.002541576882700702,59.75131964326817,5.196692007508223,0
74,63,0.004088623680866346,58.59871197763878,6.943462817245314,0
435,267,0.02403447704293055,71.32812191855952,11.113598420268819,0
222,150,0.012265871042599038,69.62090171566986,8.790414578907471,1
208,159,0.011492347643516216,66.67257756731487,5.00627366470384,0
208,176,0.011492347643516216,64.99964753019692,2.686785452108944,0
199,183,0.010995082601248688,63.72580485162425,0.9697075470707972,0
60,53,0.003315100281783524,57.476910516463846,8.120879683718204,0
63,59,0.0034808552958727,56.31003476757452,9.27787171064131,0
260,196,0.01436543455439527,71.62365350502438,13.17719430067436,0
178,142,0.009834797502624455,68.414117977252,7.657257475808088,2
221,227,0.01221061937123598,62.55197569942124,0.8136881633734504,0
111,89,0.006132935521299519,60.9654137209032,2.659696437595876,0
63,51,0.0034808552958727,59.759060062104034,4.370234238835721,0
30,32,0.001657550140891762,58.58012488422906,6.101683847428193,0
219,169,0.012100116028509862,70.81610845332129,12.049097899191446,0
133,92,0.0073484722912868115,69.81086067952403,9.731128244984554,0
175,140,0.009669042488535277,66.82117739422168,5.991567274280802,0
125,96,0.006906458920382341,65.11927106059078,3.7177299890917097,0
78,59,0.004309630366318581,63.82341782806988,2.1111248493283643,2
60,57,0.003315100281783524,57.44654226896376,7.32614030464677,0
67,68,0.0037018619813249352,55.99778209397712,8.624762265373649,0
112,68,0.006188187192662578,70.94592566859237,13.755710028885925,0
157,110,0.008674512404000221,68.5978059826639,8.646093237327921,0
153,125,0.008453505718547987,62.640916524880964,1.696959002419072,0
92,77,0.005083153765401404,61.021747811650826,2.251065054374656,0
84,73,0.004641140394496934,59.79054287036062,3.7433419037361695,0
58,50,0.0032045969390574066,58.58574016064252,5.3913817351013655,0
69,81,0.005366308912739151,44.27625677034075,8.943445761988446,0
175,123,0.009669042488535277,70.05653090495197,12.163585885898769,0
96,71,0.005304160450853639,69.47418435163904,10.167037368313196,0
137,126,0.0075694789767390466,66.99076244154881,7.040727595769564,1
94,68,0.005193657108127521,65.26052659031416,4.822586361794579,4
70,58,0.0038676169954141113,63.94316182994546,3.2869044959649876,0
52,48,0.002873086910879054,57.44083745640161,6.649230263777255,0
24,18,0.0013260401127134097,55.96149100093216,8.18162888493816,0
38,32,0.0020995635117962317,54.82065082009915,7.639378815496206,0
83,47,0.004585888723133875,70.19250332140615,13.880711925104334,0
111,84,0.006132935521299519,68.04861434945664,8.759417568217028,0
117,107,0.006464445549477871,62.75242385622039,2.815374419657622,2
82,66,0.0045306370517708165,61.10130514434448,2.4260970065990497,0
56,37,0.003094093596331289,59.84574969853323,3.4276625577309026,0
52,41,0.002873086910879054,58.61557034102543,4.870657746254684,0
57,54,0.0031493452676943476,53.64186500203846,7.007951527509947,0
117,127,0.009099393373775081,44.1100792340977,8.62982005868127,0
62,58,0.004821900762171411,42.96536459981024,7.849924902786335,0
118,81,0.00651969722084093,69.2978008427753,12.328730921527676,0
52,42,0.002873086910879054,68.70886267055289,10.362093213861575,0
142,148,0.00784573733355434,66.49668506809749,7.313390447811959,0
91,99,0.005027902094038345,64.75165426486791,5.195370398110153,0
65,58,0.0035913586385988177,63.58602958602653,4.080425787297321,0
86,63,0.004751643737223051,57.459823516057575,6.129498658413668,0
45,29,0.002486325211337643,55.9429715985483,7.893787941894399,0
51,49,0.0028178352395159954,54.79278620339127,7.1169904003166335,0
152,142,0.00627373287105828,48.21198429661116,7.792857119218142,0
88,76,0.0068439881785658735,41.97098207176845,7.181059468647837,0
48,53,0.003733084461035931,41.01513711923179,7.263723219237837,0
55,61,0.00303884192496823,69.36706193131113,13.854120086767848,0
134,118,0.0074037239626498705,67.56739563130672,9.017568995940069,0
94,64,0.005193657108127521,62.228404326460044,3.5166530479117006,4
73,72,0.004033372009503287,60.56137698177751,3.186985926504976,2
70,67,0.0038676169954141113,59.293975940205264,3.998954226504169,0
62,49,0.003425603624509641,58.19482603644995,5.1060698415854935,0
84,79,0.004641140394496934,53.672506045304814,6.332632558071514,3
53,49,0.002187551593197953,52.1066784842958,6.365290180129036,1
45,49,0.0018573551263001485,51.00996753416813,6.6747867674877766,0
201,155,0.01563229118058796,44.432723574347555,7.362800315572698,0
39,37,0.003033131124591694,43.20065754263379,7.7298315315067585,0
39,30,0.003033131124591694,42.356100488585,7.080296735437264,0
105,92,0.008166122258516099,40.02776735332039,7.309326098966891,0
112,98,0.006188187192662578,68.53994651332829,12.542532196304688,0
62,69,0.003425603624509641,67.94427389482998,10.613654737500834,0
140,142,0.007735233990828223,66.0084956528942,7.659720473730401,0
115,101,0.006353942206751754,64.24859700942086,5.656660698681244,0
56,35,0.003094093596331289,63.07441485082034,4.665524611486242,0
72,50,0.003978120338140228,56.89091251858537,6.521888807280571,0
44,36,0.0024310735399745843,55.35681567132531,7.236729047158328,0
39,51,0.0021548151831592907,54.31945521025487,6.417074125243638,0
136,112,0.005613339937262671,48.51500405680689,7.6713184578932765,0
165,134,0.006810302129767212,47.04338437899701,6.762878452717966,0
61,55,0.0047441281692331624,41.28025639568453,6.391391134698028,0
26,26,0.0020220874163944624,40.307998033698894,6.484412352446239,0
54,45,0.004199720018665422,38.95622707195922,7.815465217397257,0
33,27,0.0018233051549809381,68.584496989926,13.965454713344739,0
69,68,0.0038123653240510523,67.09215911834984,9.336905364969565,0
74,63,0.004088623680866346,61.71018139967946,4.251854430726709,0
101,91,0.005580418807668932,60.027122504250734,3.962110530474486,0
79,75,0.0043648820376816395,58.74777669759727,4.637306586171878,4
74,48,0.004088623680866346,57.63908937590716,5.630648746654128,1
82,64,0.003384513785702493,53.06781787054681,5.557162831831545,0
57,47,0.0023526498266468548,51.55934778610328,5.5804698340722405,0
61,59,0.002517748060095757,50.30684558723866,6.148488035382279,0
32,30,0.0013207858675912169,49.22299129076736,6.860327558861497,0
228,163,0.009410599306587419,45.875760198866686,6.050788164401642,0
136,104,0.010577072639601804,44.5510958496564,6.308150362365234,0
63,64,0.00489967335510966,43.52007140472409,6.964205598924987,0
49,37,0.0038108570539741797,42.53614818330581,7.039530954250074,0
39,36,0.003033131124591694,41.67962364609867,6.329698186224777,0
33,32,0.0025664955669622027,39.27647636397315,6.616427890059646,0
83,48,0.004585888723133875,67.78299729169491,12.802552439508942,0
29,25,0.0016022984695287033,67.18044312548793,10.917817060450897,0
58,64,0.0032045969390574066,65.52632605920306,8.0702393467653,0
47,44,0.0025968285540637604,63.75149263161937,6.186691455396991,0
44,30,0.0024310735399745843,62.568724669692834,5.306177380409967,0
96,111,0.005304160450853639,56.32747010807915,6.98348314534428,0
51,42,0.0028178352395159954,54.77591598949595,6.610314119033051,0
37,27,0.0015271586594023444,53.728337733171564,5.711793235081786,0
74,65,0.0030543173188046888,47.93357908232516,7.022980153060076,0
78,59,0.0032194155522535907,46.566480499077294,6.020444466515211,0
42,34,0.0032664489034064394,40.593279136924075,5.6029915677959705,0
50,37,0.003888629646912428,39.60411749714802,5.709166459682629,0
34,29,0.002644268159900451,38.19562186488048,7.23447443091993,0
40,40,0.0022100668545223493,66.38951867772667,9.711392849685861,0
67,49,0.0037018619813249352,61.19790247164268,5.0060549015093825,0
59,45,0.003259848610420465,59.498694675280426,4.744498639101639,0
39,51,0.0021548151831592907,58.207308985909286,5.318627793573638,0
81,102,0.0044753853804077575,57.08901011005397,6.2134072127748095,1
85,78,0.0035083374607891697,52.46819158508096,4.7884277296614615,0
63,61,0.002600297176820208,51.018506932265296,4.7992858111695975,0
54,44,0.002228826151560178,49.752007776159274,5.447713140697153,0
39,29,0.0016097077761267954,48.65692791735348,6.250240101422927,0
81,63,0.006299580027998133,45.317868138446364,5.271517323234771,0
54,42,0.004199720018665422,43.921864859226794,5.54232502745817,0
79,74,0.006144034842121636,42.875440993078485,6.27807045090517,0
77,65,0.0059884896562451394,41.87612642212447,6.373501891102369,0
46,27,0.0035775392751594337,41.007335299292805,5.591167569393561,0
54,44,0.004199720018665422,38.56162973953186,5.910737690472676,0
16,15,0.0008840267418089397,66.3915416971689,11.173321029894105,0
37,39,0.002044311840433173,65.05031004265716,8.535690605070352,0
39,28,0.0021548151831592907,63.26048149029524,6.769335007313252,0
35,19,0.0019338084977070557,62.069103841551865,5.984569339336789,0
74,105,0.004088623680866346,55.769662007150615,7.501517358146849,1
66,60,0.0027241208519068845,54.20044141625103,6.024109997554464,0
60,44,0.0024764735017335313,53.14252557110656,5.03365901854633,0
95,75,0.003921083044411425,47.35832457518254,6.407805472752598,0
30,19,0.0012382367508667657,45.97386412360867,5.289085116754465,0
57,48,0.004433037797480168,39.910243712576005,4.816483422654098,0
61,47,0.0047441281692331624,38.903672348880924,4.939899252805617,0
60,41,0.004666355576294913,37.46842630497754,6.642605608528479,0
23,24,0.001270788441350351,65.56110591365639,9.970176164780067,0
27,42,0.0014917951268025858,60.69171784192277,5.77181138582526,0
25,49,0.0013812917840764682,58.976250067486745,5.5310687128813285,0
66,136,0.0036466103099618763,57.672733948681724,6.028366417625066,0
113,159,0.006243438864025637,56.54475342241334,6.839489691617413,2
90,105,0.003714710252600297,51.87380267252458,4.030282650578972,0
55,52,0.002270100709922404,50.42519209502642,4.023856325065318,0
105,108,0.00433382862803368,49.20372789027963,4.776791900922776,0
41,35,0.0016922568928512466,48.097309152602236,5.6862255521036795,0
124,72,0.009643801524342821,44.71533453713483,4.4858768603786645,0
48,49,0.003733084461035931,43.29803488014515,4.785982413243519,0
53,33,0.004121947425727174,42.23587948506832,5.620636537673695,0
51,45,0.003966402239850677,41.22080774108316,5.740198819979135,0
41,34,0.003188676310468191,40.33944466184314,4.870197510264078,0
111,74,0.00863275781614559,37.849899786621904,5.23042283564944,0
51,43,0.003966402239850677,36.56394610309941,7.414530687717498,0
32,31,0.0017680534836178794,64.24492947183222,8.638367733805136,0
24,19,0.0013260401127134097,62.77570643904528,7.392160954364096,0
20,22,0.0011050334272611746,61.57569995577342,6.689228186995523,0
105,121,0.00433382862803368,55.217658895354695,7.395995877386381,0
73,78,0.0030130427604424634,53.63056655896899,5.4910100446896815,1
48,52,0.001981178801386825,52.562196235940206,4.395254667652331,3
72,66,0.0029717682020802376,46.789467952786495,5.836290333522167,0
32,29,0.0013207858675912169,45.38739286971621,4.5790124165811825,0
82,60,0.006377352620936382,39.23135592075916,4.032972930026886,0
50,45,0.003888629646912428,38.20685134063853,4.179912515332805,0
70,64,0.005444081505677399,36.74395275223906,6.096829170655526,0
62,55,0.003425603624509641,60.1917812752506,6.5450690950996195,0
59,53,0.003259848610420465,58.4599489559,6.3202595893032045,0
51,82,0.0021050024764735016,57.14421673856773,6.757574513436679,0
79,68,0.0032606901106158165,56.006488860443326,7.498051510344798,0
138,132,0.005695889053987122,51.284833332887935,3.2900565145937986,0
80,60,0.003301964668978042,49.817343127609206,3.258292210361977,0
82,64,0.003384513785702493,48.66222752571996,4.150227788280296,0
27,23,0.001114413075780089,47.54436246292159,5.183345576921823,0
50,30,0.003888629646912428,44.11885117008115,3.70422894415546,0
75,49,0.005832944470368642,42.6798427880667,4.044445723560985,0
60,37,0.004666355576294913,41.60162075195941,5.003230518308402,0
40,24,0.0031109037175299425,40.570420072065325,5.151704759730491,0
49,43,0.0038108570539741797,39.67617383137513,4.175893085918839,0
90,68,0.006999533364442371,37.141465531229024,4.586787959185239,0
68,52,0.005288536319800902,35.69404211118879,7.309218215790987,0
74,76,0.004088623680866346,62.70815519038556,8.445217929050006,0
17,11,0.0009392784131719984,61.088663806290704,7.412666833948394,0
190,149,0.00784216608882285,54.671636658398015,7.070791053305113,4
86,70,0.003549612019151395,53.06647182928668,5.027934155377185,0
65,56,0.002682846293544659,51.987533247131466,3.816569301823713,0
84,56,0.003467062902426944,46.2272453109339,5.322517137688584,0
93,52,0.0038385339276869736,44.80730777174772,3.9018645932926037,0
66,66,0.005132991133924405,38.55683483209593,3.2546252010934467,0
38,39,0.002955358531653445,37.51385638406045,3.435370375450941,0
74,65,0.005755171877430394,36.02236534066883,5.610611966861031,0
68,51,0.003757113652687994,63.87968968493662,10.509894036417782,0
59,56,0.002435198943371306,59.69824993281948,7.32345223594138,0
44,42,0.0018160805679379231,57.94995570843615,7.111198686552573,0
68,51,0.0028066699686313356,56.62192715452615,7.500575615445076,0
96,90,0.00396235760277365,55.47439099880527,8.181252837812078,0
131,108,0.0054069671454515435,50.701472322250666,2.583199304020033,1
136,171,0.005613339937262671,49.21480879632003,2.511630434982304,5
160,174,0.006603929337956084,48.0930097525474,3.5913125185925736,0
69,57,0.002847944526993561,46.99832344253254,4.761011425752666,0
46,34,0.0035775392751594337,43.52866672860311,2.9297703763085123,0
48,38,0.003733084461035931,42.06753699729064,3.3276273579374003,0
66,43,0.005132991133924405,40.972910953728054,4.442572069129574,0
64,64,0.004977445948047908,39.9252043847315,4.625155297040697,0
31,23,0.0024109503810857053,39.017758465504286,3.5240502269450844,0
88,63,0.0068439881785658735,36.43651918081608,3.9975891629072415,0
43,32,0.003344221496344688,35.09873568666506,6.604025386560099,0
44,36,0.0024310735399745843,63.88277030287661,11.88675126705533,0
58,66,0.0032045969390574066,62.94847755180444,9.616926648316015,0
59,66,0.003259848610420465,61.12539323945168,8.305342356808007,0
197,150,0.008131087997358429,54.131776318951275,6.823448365751197,0
160,116,0.006603929337956084,52.50834351785384,4.655823433948681,2
51,48,0.0021050024764735016,51.41872659124506,3.3288939289244475,0
112,80,0.008710530409083839,45.67190173911381,4.884739649419364,0
40,26,0.0031109037175299425,44.23386016589254,3.2781088142074055,0
98,93,0.007621714107948359,37.886913728545224,2.486293075776706,0
69,52,0.005366308912739151,36.82490357516407,2.718989592510546,0
59,50,0.004588582983356665,35.3038410255658,5.200685465891911,0
45,51,0.002486325211337643,63.090920418054175,11.019927275502024,0
75,58,0.003095591877166914,59.90381159000962,8.321027901884097,0
74,58,0.0030543173188046888,58.12486767301812,7.869665340322162,0
36,28,0.0014858841010401188,56.77343041509281,8.03285701675225,0
73,52,0.0030130427604424634,55.44446743327145,8.558664740579344,0
460,394,0.01898629684662374,50.12391548490867,1.9464113828846783,0
472,419,0.019481591546970448,48.61778668996512,1.8074500531253943,2
266,244,0.010979032524351989,47.48153197943049,3.1364220415545567,4
105,87,0.00433382862803368,46.45943566043198,4.442255517180081,2
47,36,0.0036553118680976823,42.945040952439804,2.170211075064399,0
27,25,0.002099860009332711,41.46137825576315,2.6556190572548575,0
84,68,0.006532897806812879,40.35000937657744,3.9628203492122354,0
71,35,0.005521854098615647,39.285415444187926,4.184002563231096,0
74,59,0.005755171877430394,38.36444848547234,2.9430189747269204,0
129,107,0.010032664489034065,35.735267193927456,3.49050203652518,0
42,44,0.002320570197248467,63.120012800679014,12.417034859718596,0
59,63,0.002435198943371306,62.29279374073224,10.260654168417423,0
31,35,0.0012795113092289913,60.83762418927477,9.234939626955953,0
102,99,0.004210004952947003,54.249301469279445,7.529016041243481,0
136,110,0.005613339937262671,52.58891093587556,5.249861045940216,0
211,147,0.008708931814429586,51.331009278212875,3.557265648712779,2
129,91,0.005324418028727093,45.1236912172684,4.544970934225598,2
77,62,0.0059884896562451394,43.66731161838328,2.7443948477627162,0
219,161,0.017032197853476434,37.22184088447017,1.7412841928848328,0
111,96,0.00863275781614559,36.140223971970634,2.0603564007982036,0
110,102,0.008554985223207343,34.74863407981399,4.525464063490739,0
35,42,0.0014446095426778934,62.32326373640376,11.615104237028106,0
119,105,0.004911672445104837,59.42940801114434,9.08812633585954,0
41,36,0.0016922568928512466,57.63407723887215,8.666726875136394,0
28,24,0.0011556876341423147,56.27038790304476,8.813389702871747,0
32,25,0.0013207858675912169,55.09412775698328,8.952530429945227,0
680,559,0.028066699686313357,50.1641341059193,2.296084369137191,4
771,605,0.03182268449727588,48.61544796810322,0.719244341017779,1
545,443,0.02249463430741291,47.44640193337136,2.000218046943875,0
216,175,0.008915304606240713,46.31422701441839,3.6904394495599253,0
57,37,0.004433037797480168,42.36824488220396,1.4491702103991784,0
50,42,0.003888629646912428,40.86164013387648,2.0724778468069207,0
46,35,0.0035775392751594337,39.73318917714299,3.5964993517600727,0
86,60,0.006688442992689376,38.65132266087076,3.8576555297922215,0
129,118,0.010032664489034065,37.71650911529007,2.4830165873578554,0
163,124,0.012676932648934516,35.037931244252725,3.1060063110689464,0
61,53,0.002517748060095757,62.35811562304181,12.974701186027534,0
54,51,0.002228826151560178,61.520135966957746,10.924670391953056,1
32,35,0.0013207858675912169,60.37630669635688,9.965854126329216,0
101,114,0.004168730394584778,53.72893140294963,7.470041796318382,0
194,173,0.008007264322271751,52.05013735774641,5.1485188054484885,0
266,194,0.010979032524351989,50.92767456439582,3.686958737982578,2
192,154,0.0079247152055473,45.20369858616209,4.800425551235089,0
56,50,0.0023113752682846294,43.586145432802056,2.941720456019641,2
398,284,0.03095349198942293,36.56188080522944,1.0695015595989612,3
148,141,0.011510343754860788,35.460065002657714,1.5356620238273102,0
202,128,0.015710063773526208,33.167607854046096,5.9328357072617095,0
103,85,0.008010577072639602,32.54235078676406,7.0724134901941875,0
51,49,0.0021050024764735016,61.55635463433766,12.233333272652331,0
118,107,0.004870397886742612,58.96191277923315,9.860001230477872,2
52,62,0.0021462770348357274,57.15013384037804,9.463790455456746,3
63,52,0.002600297176820208,55.7741402333975,9.596626485543872,1
8,11,0.0003301964668978042,54.58808868700414,8.940836288623396,0
695,523,0.028685818061746738,49.60597242284715,2.221321853558148,3
577,471,0.023815420175004126,48.037439984604866,0.1419049348042325,0
334,312,0.013785702492983325,46.85359732597405,1.8662557439835468,0
220,171,0.009080402839689616,45.8280032578543,3.3280482118355956,0
63,47,0.00489967335510966,42.41457562217521,1.6791547255818793,3
61,48,0.0047441281692331624,40.85771199466017,0.8886084421949446,1
51,34,0.003966402239850677,39.69012779059437,2.5195483556760028,0
99,92,0.007699486700886608,38.56692977370873,4.247867803539047,0
141,112,0.010965935604293047,37.492107753596684,2.8106318481906607,0
189,161,0.014699020065328978,34.38380553069781,2.8145331524926425,0
112,89,0.008710530409083839,33.42413739104662,4.837024411355113,0
67,69,0.004050296215693387,62.22635544738243,12.90473501662756,0
32,31,0.0019344698343610205,61.59711074658803,13.556371467509972,0
78,52,0.0032194155522535907,60.74810655852371,11.605493518185005,0
40,45,0.001650982334489021,59.92199350411004,10.706245369722838,0
73,65,0.0030130427604424634,53.21534485334833,7.495674847778244,2
223,177,0.009204226514776292,51.51798844591237,5.1692583968206876,0
319,260,0.013166584117549942,50.38470719899946,3.7315765879618232,0
195,168,0.008048538880633976,44.58898409098195,4.822641383347149,0
75,68,0.003095591877166914,43.191157845926796,3.0885291578900795,0
482,300,0.03748638979623581,36.41215580293451,1.5950029525267237,1
561,398,0.043630424638357444,35.17061654099328,0.7369239194208994,1
164,146,0.008342659477057687,32.443881491968355,5.292523595780107,0
24,21,0.0012208769966425882,32.03393013659928,6.675513562226217,0
39,46,0.0023576351106274936,62.409334095172895,12.186141823362583,0
54,56,0.002228826151560178,60.79022143477953,12.87129319804447,0
98,78,0.004044906719498102,58.50149163074698,10.635612744773798,0
114,82,0.0047052996532937095,56.673212877797326,10.26085555344077,0
90,76,0.003714710252600297,55.284870375404715,10.381955331065136,0
76,88,0.00313686643552914,54.08899785016688,8.999873855226067,2
470,404,0.019399042430245997,49.05432939696275,2.421534678564544,2
357,307,0.014735017335314512,47.46568963013447,0.8887457481685129,0
218,200,0.008997853722965164,46.26683484233366,2.057077578502272,0
131,106,0.0054069671454515435,45.229179880967,3.456821552901535,0
129,81,0.005324418028727093,41.86075626764067,1.6573285907116688,0
81,51,0.006299580027998133,40.280429422635464,0.7529682664678046,0
59,41,0.004588582983356665,39.0952695704524,2.472178732294927,0
88,60,0.0068439881785658735,37.9541555692762,4.218604205279109,0
105,96,0.008166122258516099,36.970425306588105,3.092307902842125,0
339,302,0.02636490900606626,34.14341797571452,1.948526529193371,0
188,153,0.01462124747239073,33.063101829903076,4.011690718150693,0
44,35,0.002659896022246403,61.4742541324128,12.13192407192174,0
27,26,0.001632208922742111,60.83703159889934,12.825901592571578,0
66,66,0.0027241208519068845,59.97672981739664,12.30033298622532,0
58,57,0.0023939243850090806,59.47484523908371,11.454275896098528,0
113,92,0.004664025094931484,52.708740113972695,7.605059651173271,0
122,117,0.005035496120191514,50.99267167371088,5.310649715171695,0
184,176,0.007594518738649496,49.8484929317833,3.939949173871746,0
237,200,0.00978207033184745,43.98001863792164,4.9737105043532654,0
121,65,0.004994221561829288,42.655276985779764,3.182366835656472,0
536,400,0.04168610981490123,35.772570584624596,1.784563855029168,0
338,265,0.026287136413128014,34.59388815803984,0.913124913230192,0
200,160,0.010173974972021568,32.10283838526896,4.128071429726582,0
37,34,0.00223673074597993,62.19125142304318,11.366476096055862,0
35,38,0.002115826381332366,61.58628329359816,11.416349058646766,0
38,43,0.00156843321776457,60.02489380238562,13.204007470266363,0
128,109,0.005283143470364867,58.048312963914995,11.414199172178165,0
88,75,0.0036321611358758462,56.203493251148345,11.057921797339691,0
81,76,0.0033432392273402673,54.802765344924616,10.549491586766948,0
70,64,0.002889219085355787,53.597049468637096,9.128270858100278,0
408,352,0.016840019811788013,48.50942747535756,2.839133742869274,2
230,216,0.00949314842331187,46.90042563473165,1.681221794348585,0
93,96,0.0038385339276869736,45.68634719887466,2.4993686948488407,0
90,67,0.003714710252600297,44.636455821397576,3.75362555404668,0
90,76,0.003714710252600297,41.31476320786238,1.9844559026086646,0
109,66,0.008477212630269093,39.710616114863,1.2680977227268486,0
75,61,0.005832944470368642,38.50757515182625,2.671835524149488,2
78,57,0.006066262249183388,37.348184269459665,4.337289166600909,0
153,141,0.01189920671955203,36.3497294476875,3.295209261970068,0
291,234,0.02263182454503033,33.46940719279384,2.246513914168095,0
97,83,0.00754394151501011,32.42767031739179,3.081882656526993,0
67,55,0.004050296215693387,60.72330502911106,11.3626353256247,0
57,64,0.0034457743924555676,60.077913369093274,12.099944875362176,0
45,44,0.0018573551263001485,59.206031219198245,13.006942711608337,0
55,57,0.002270100709922404,58.72710518563401,12.208541406157265,0
111,97,0.004581475978207033,52.20932044497887,7.79467104707542,0
96,94,0.00396235760277365,50.47440035878093,5.563501542778016,0
49,40,0.002022453359749051,49.31925199139071,4.288271329819769,0
250,200,0.01031863959055638,43.37704438675501,5.242505301051719,0
171,135,0.007057949479940565,42.07284062090106,3.4612559383396784,0
408,305,0.03173121791880541,35.13925351200637,2.255388086024379,2
183,136,0.014232384507699487,33.93846982894796,1.6537599072827276,0
151,139,0.007681351103876285,31.394687572340615,3.517767682912822,1
100,91,0.005086987486010784,30.516834568170943,5.138582555353474,0
101,71,0.00610567041470197,61.93529629746824,10.54144536826292,0
50,53,0.0030226091161890943,61.132757775301485,10.632285660394105,0
36,24,0.0014858841010401188,59.260402991415546,12.524027364096899,0
84,86,0.003467062902426944,57.602547621245094,12.19519066295943,0
55,53,0.002270100709922404,55.741156936217486,11.854988966027058,0
92,76,0.003797259369324748,54.32801582796396,10.713427338164886,0
58,50,0.0023939243850090806,53.1124420464274,9.323162219342708,0
179,139,0.007388145946838369,47.97149643552925,3.3948225782977843,0
244,195,0.010070992240383029,46.3418854991288,2.475893395326521,0
116,101,0.004787848770018161,45.11237669859985,3.0868649323207795,0
89,72,0.0036734356942380716,44.05007735123443,4.1828424731352625,0
